Baufertigstellungen seit 2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9676128;      Hausen;6;5;1;–;8;1;1;6;2;1;1;–;3;1;–;2;1;1;–;–;2;–;1;1;4;2;1;1;17;6;7;4;1;1;–;–;–;–;-2;2;2;1;–;1;8;2;3;3;1;–;1;–;3;1;–;2;–;–;–;–;–;–;–;–
9676131;      Kirchzell, M;2;2;–;–;2;–;-1;3;1;1;–;–;3;–;1;2;1;1;–;–;2;–;1;1;3;3;–;–;3;–;1;2;2;2;–;–;2;–;–;2;3;3;–;–;4;–;1;3;3;3;–;–;3;–;–;3;6;4;2;–;9;2;1;6
9676132;      Kleinheubach, M;3;1;1;1;14;2;1;11;2;2;–;–;4;–;2;2;2;–;1;1;18;5;11;2;5;3;–;2;13;–;3;10;5;3;2;–;2;2;-2;2;5;5;–;–;6;–;-1;7;7;7;–;–;8;1;-1;8;2;–;1;1;16;9;6;1
9676133;      Kleinwallstadt, M;2;2;–;–;3;–;1;2;10;8;–;2;25;–;7;18;2;2;–;–;1;1;-3;3;16;15;–;1;19;–;8;11;8;6;1;1;16;2;9;5;6;6;–;–;7;–;4;3;6;3;–;3;28;10;13;5;5;4;1;–;11;4;-1;8
9676134;      Klingenberg a.Main, St;5;3;1;1;18;1;10;7;3;3;–;–;3;–;–;3;7;5;1;1;16;2;5;9;8;6;–;2;16;8;2;6;7;5;–;2;29;8;16;5;5;–;1;4;38;10;26;2;5;1;2;2;21;12;6;3;4;1;1;2;24;6;14;4
9676135;      Laudenbach;2;2;–;–;2;–;1;1;6;5;1;–;7;–;1;6;1;1;–;–;1;–;–;1;1;1;–;–;1;–;–;1;4;4;–;–;4;–;–;4;2;2;–;–;2;–;–;2;6;5;1;–;8;1;1;6;6;4;2;–;8;–;2;6
9676136;      Leidersbach;1;1;–;–;1;–;-1;2;8;4;4;–;18;5;6;7;1;1;–;–;6;1;4;1;6;5;1;–;15;1;7;7;6;6;–;–;8;–;4;4;6;4;2;–;13;2;4;7;6;4;–;2;15;4;7;4;5;4;1;–;8;–;3;5
9676139;      Miltenberg, St;15;9;2;4;54;16;28;10;8;7;–;1;20;9;4;7;11;5;–;6;44;14;22;8;5;4;–;1;65;27;32;6;15;15;–;–;19;1;3;15;6;6;–;–;5;-2;-2;9;6;5;–;1;18;6;8;4;15;14;–;1;22;4;3;15
9676140;      Mömlingen;8;7;–;1;18;–;10;8;8;6;1;1;18;4;7;7;6;6;–;–;7;–;1;6;9;7;1;1;14;–;5;9;7;5;2;–;13;1;1;11;6;2;3;1;15;2;3;10;4;1;2;1;23;12;9;2;2;1;1;–;5;–;3;2
9676141;      Mönchberg, M;8;5;3;–;11;1;2;8;9;8;1;–;11;1;2;8;7;5;2;–;10;1;1;8;6;5;–;1;13;–;9;4;4;2;2;–;10;3;3;4;2;1;–;1;6;2;1;3;9;8;–;1;24;14;1;9;3;3;–;–;4;–;1;3
9676143;      Neunkirchen;–;–;–;–;–;–;–;–;2;1;1;–;3;1;1;1;3;3;–;–;3;–;–;3;1;1;–;–;1;–;1;–;6;5;1;–;7;–;1;6;2;2;–;–;6;1;1;4;3;2;1;–;4;1;-1;4;1;1;–;–;1;–;–;1
9676144;      Niedernberg;8;8;–;–;14;1;3;10;16;14;2;–;25;1;5;19;7;7;–;–;8;–;2;6;12;10;1;1;20;6;3;11;6;6;–;–;9;–;2;7;2;2;–;–;3;–;–;3;4;3;1;–;7;3;4;0;4;3;–;1;18;8;7;3
9676145;      Obernburg a.Main, St;7;4;1;2;19;5;8;6;20;12;2;6;73;14;38;21;12;3;2;7;50;7;36;7;8;5;–;3;28;6;17;5;15;10;2;3;29;5;10;14;18;10;2;6;51;9;27;15;7;5;–;2;12;-1;5;8;7;3;1;3;38;13;20;5
9676151;      Röllbach;1;1;–;–;1;–;–;1;6;5;1;–;9;1;2;6;2;1;1;–;4;–;1;3;2;1;1;–;4;2;–;2;7;7;–;–;8;–;–;8;7;5;1;1;14;3;6;5;–;–;–;–;2;–;1;1;9;9;–;–;11;1;3;7
9676153;      Rüdenau;1;1;–;–;1;–;–;1;–;–;–;–;–;–;–;–;1;1;–;–;1;–;–;1;–;–;–;–;1;–;–;1;1;1;–;–;1;–;–;1;1;–;1;–;3;1;1;1;1;1;–;–;3;–;2;1;1;1;–;–;1;–;1;–
9676156;      Schneeberg, M;4;2;2;–;7;3;-1;5;–;–;–;–;4;–;1;3;1;1;–;–;1;–;–;1;–;–;–;–;1;1;–;–;–;–;–;–;–;-1;1;–;5;4;1;–;6;2;–;4;3;3;–;–;3;–;1;2;4;3;1;–;7;1;3;3
9676158;      Stadtprozelten, St;–;–;–;–;–;–;–;–;2;2;–;–;2;–;–;2;–;–;–;–;–;–;–;–;–;–;–;–;2;–;–;2;3;3;–;–;3;–;–;3;–;–;–;–;1;–;1;–;1;1;–;–;–;–;–;0;2;1;1;–;2;–;1;1
9676160;      Sulzbach a.Main, M;10;9;1;–;18;2;5;11;32;26;1;5;59;11;19;29;16;12;4;–;19;1;5;13;19;13;5;1;28;2;11;15;30;23;4;3;48;7;12;29;11;9;–;2;34;3;21;10;7;4;1;2;28;5;20;3;20;16;2;2;43;3;16;24
9676165;      Weilbach, M;2;2;–;–;2;–;2;–;2;2;–;–;2;–;–;2;4;4;–;–;5;–;1;4;1;1;–;–;1;–;–;1;1;1;–;–;1;–;–;1;3;3;–;–;4;–;1;3;2;2;–;–;2;–;-1;3;2;2;–;–;2;–;–;2
9676169;      Wörth a.Main, St;3;2;–;1;7;–;6;1;2;2;–;–;3;–;1;2;1;1;–;–;4;–;3;1;24;20;3;1;61;1;39;21;4;1;1;2;21;8;13;–;–;–;–;–;5;–;6;-1;1;1;–;–;3;1;–;2;1;1;–;–;–;–;–;–
9676444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9677114;      Arnstein, St;14;14;–;–;20;3;–;17;19;16;2;1;33;8;10;15;6;6;–;–;9;–;–;9;12;12;–;–;21;2;3;16;17;17;–;–;28;4;1;23;2;2;–;–;6;7;-2;1;27;25;2;–;35;1;10;24;16;15;1;–;23;2;3;18
9677116;      Aura i.Sinngrund;1;1;–;–;1;–;–;1;–;–;–;–;–;–;–;–;–;–;–;–;1;–;1;–;–;–;–;–;–;–;–;–;1;1;–;–;1;–;1;–;1;1;–;–;1;–;1;–;5;5;–;–;6;–;2;4;1;1;–;–;1;–;–;1
9677119;      Birkenfeld;7;7;–;–;10;–;1;9;10;8;1;1;13;1;2;10;4;3;1;–;5;–;1;4;10;9;1;–;13;–;1;12;6;4;1;1;12;2;5;5;4;4;–;–;4;–;1;3;5;2;2;1;14;4;2;8;5;4;1;–;6;1;-1;6
9677120;      Bischbrunn;6;3;3;–;9;2;1;6;1;1;–;–;1;–;-1;2;3;2;1;–;4;1;3;–;2;2;–;–;7;1;-1;7;–;–;–;–;1;-1;–;2;3;2;1;–;4;–;2;2;17;15;1;1;24;1;3;20;8;8;–;–;8;–;–;8
9677122;      Burgsinn, M;1;1;–;–;2;–;1;1;–;–;–;–;–;–;-2;2;7;5;2;–;13;3;4;6;3;3;–;–;3;–;-1;4;4;4;–;–;3;–;-1;4;–;–;–;–;–;–;0;–;3;3;–;–;6;2;2;2;1;–;1;–;3;1;1;1
9677125;      Erlenbach b.Marktheidenfeld;3;2;1;–;6;1;2;3;6;6;–;–;7;–;3;4;6;5;–;1;12;4;2;6;4;2;2;–;6;2;1;3;14;12;2;–;16;–;1;15;3;2;1;–;5;–;2;3;14;9;2;3;33;5;8;20;5;4;–;1;10;3;–;7
9677126;      Esselbach;6;6;–;–;6;-2;2;6;5;3;1;1;14;3;6;5;1;1;–;–;1;–;–;1;3;2;1;–;5;–;3;2;10;9;1;–;11;-1;–;12;2;2;–;–;2;–;–;2;9;7;1;1;17;4;7;6;9;9;–;–;9;1;1;7
9677127;      Eußenheim;3;2;1;–;4;1;-1;4;2;2;–;–;2;–;-1;3;2;2;–;–;2;–;-2;4;4;4;–;–;6;–;2;4;17;17;–;–;17;–;3;14;2;2;–;–;5;2;2;1;11;8;3;–;17;3;0;14;5;2;3;–;9;1;2;6
9677128;      Fellen;1;1;–;–;2;–;1;1;2;1;1;–;3;1;1;1;1;1;–;–;1;–;-1;2;–;–;–;–;–;–;–;–;1;1;–;–;2;1;–;1;–;–;–;–;–;–;–;–;3;2;1;–;4;–;1;3;1;1;–;–;1;–;–;1
9677129;      Frammersbach, M;5;3;2;–;10;4;2;4;9;8;1;–;10;1;1;8;4;3;1;–;4;–;1;3;4;4;–;–;21;2;12;7;5;3;2;–;15;3;7;5;2;2;–;–;3;–;1;2;20;15;5;–;30;7;1;22;5;4;–;1;13;3;3;7
9677131;      Gemünden a.Main, St;5;1;3;1;18;4;5;9;10;9;–;1;23;11;5;7;9;8;1;–;10;1;-1;10;8;8;–;–;11;1;-1;11;10;10;–;–;18;–;8;10;8;7;1;–;9;–;1;8;20;17;2;1;39;3;18;18;12;9;3;–;22;5;9;8
9677132;      Gössenheim;1;1;–;–;1;–;–;1;4;3;1;–;5;1;–;4;2;2;–;–;2;–;–;2;2;2;–;–;3;–;1;2;3;3;–;–;3;–;–;3;1;1;–;–;1;–;–;1;3;3;–;–;2;–;-2;4;2;2;–;–;2;–;1;1
9677133;      Gräfendorf;–;–;–;–;–;–;–;–;5;5;–;–;5;–;–;5;3;2;1;–;5;–;2;3;3;3;–;–;3;–;–;3;2;1;1;–;5;–;1;4;1;1;–;–;1;–;–;1;5;2;3;–;10;–;5;5;4;3;1;–;5;–;2;3
9677135;      Hafenlohr;2;2;–;–;3;–;1;2;9;7;–;2;16;–;6;10;7;7;–;–;9;–;–;9;6;5;1;–;12;-1;7;6;1;1;–;–;1;–;–;1;1;1;–;–;1;–;–;1;3;3;–;–;4;-1;3;2;2;1;–;1;8;1;6;1
9677137;      Hasloch;1;1;–;–;1;–;-1;2;–;–;–;–;7;1;4;2;–;–;–;–;–;–;–;–;1;1;–;–;1;–;–;1;1;1;–;–;2;–;–;2;2;2;–;–;4;1;1;2;2;2;–;–;3;–;1;2;1;1;–;–;1;–;–;1
9677142;      Himmelstadt;1;–;1;–;2;1;–;1;3;1;2;–;5;1;–;4;1;1;–;–;3;–;1;2;3;3;–;–;4;1;–;3;3;3;–;–;4;–;1;3;2;2;–;–;7;3;1;3;5;4;1;–;8;2;1;5;4;2;2;–;6;1;2;3
9677146;      Karbach, M;4;3;1;–;6;–;–;6;6;6;–;–;9;–;–;9;1;–;1;–;3;1;–;2;7;5;2;–;9;2;2;5;6;5;–;1;8;1;3;4;1;1;–;–;1;–;–;1;1;1;–;–;1;–;–;1;3;3;–;–;3;–;-1;4
9677148;      Karlstadt, St;30;25;4;1;42;2;13;27;38;34;2;2;53;7;7;39;11;11;–;–;11;–;–;11;17;11;4;2;142;122;5;15;30;24;3;3;50;3;9;38;6;5;–;1;15;–;10;5;30;27;2;1;61;12;18;31;34;22;11;1;65;12;21;32
9677149;      Karsbach;1;1;–;–;1;–;–;1;2;1;–;1;6;3;2;1;1;1;–;–;1;–;-1;2;4;4;–;–;6;2;–;4;5;4;1;–;6;1;–;5;2;2;–;–;3;–;3;–;5;5;–;–;6;2;1;3;4;4;–;–;4;–;1;3
9677151;      Kreuzwertheim, M;9;8;1;–;14;–;6;8;11;9;1;1;16;2;3;11;12;7;1;4;55;23;21;11;8;7;1;–;8;1;-1;8;14;13;1;–;16;–;1;15;5;4;–;1;7;–;2;5;14;11;1;2;32;5;14;13;–;–;–;–;4;–;4;0
9677154;      Triefenstein, M;9;8;1;–;11;2;-1;10;12;9;3;–;17;–;5;12;2;1;–;1;15;9;4;2;7;4;2;1;18;5;5;8;7;6;–;1;14;1;2;11;6;2;3;1;14;1;10;3;13;8;3;2;30;10;9;11;9;8;1;–;12;–;3;9
9677155;      Lohr a.Main, St;21;13;5;3;51;19;12;20;16;11;5;–;28;6;4;18;7;7;–;–;8;–;-1;9;15;12;2;1;49;19;15;15;4;4;–;–;17;3;8;6;3;2;1;–;7;3;2;2;19;10;6;3;99;43;37;19;17;11;3;3;71;16;37;18
9677157;      Marktheidenfeld, St;19;9;–;10;96;50;35;11;22;16;1;5;82;41;20;21;31;24;3;4;65;17;26;22;13;12;–;1;31;10;10;11;18;12;–;6;53;15;23;15;5;4;–;1;13;–;11;2;15;11;3;1;50;15;26;9;14;8;5;1;24;8;5;11
9677159;      Mittelsinn;1;1;–;–;1;–;–;1;1;1;–;–;1;–;–;1;–;–;–;–;–;–;–;–;1;1;–;–;1;–;1;–;2;2;–;–;2;–;1;1;–;–;–;–;–;–;-1;1;2;1;1;–;5;1;3;1;–;–;–;–;–;–;–;–
9677164;      Neuendorf;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;2;–;–;4;–;1;3;2;1;–;1;6;4;1;1;2;2;–;–;2;–;–;2;1;1;–;–;1;1;–;–;–;–;–;–;1;–;–;1;2;2;–;–;2;–;–;2
9677165;      Neuhütten;2;1;1;–;3;1;–;2;1;1;–;–;1;–;–;1;1;1;–;–;1;–;–;1;2;1;1;–;5;–;3;2;1;–;1;–;2;–;1;1;1;1;–;–;2;-1;–;3;2;1;1;–;3;–;1;2;2;2;–;–;3;–;1;2
9677166;      Neustadt a.Main;1;1;–;–;1;–;–;1;2;–;2;–;4;–;3;1;2;1;1;–;4;1;–;3;2;2;–;–;3;–;3;–;3;2;1;–;4;–;1;3;–;–;–;–;–;–;–;–;4;2;2;–;8;1;2;5;1;1;–;–;1;–;-1;2
9677169;      Obersinn, M;–;–;–;–;1;–;1;–;3;2;1;–;4;1;–;3;1;1;–;–;1;–;1;–;–;–;–;–;–;–;–;–;2;2;–;–;1;–;2;-1;–;–;–;–;–;–;–;–;2;2;–;–;4;–;2;2;1;1;–;–;1;–;1;–
9677170;      Partenstein;6;5;1;–;7;-1;1;7;6;3;3;–;14;7;1;6;6;4;2;–;11;3;2;6;4;2;1;1;7;–;5;2;3;3;–;–;4;1;–;3;4;4;–;–;4;–;–;4;2;2;–;–;9;2;2;5;2;1;1;–;8;5;1;2
9677172;      Rechtenbach;–;–;–;–;1;–;1;–;–;–;–;–;–;–;–;–;1;1;–;–;2;–;–;2;2;2;–;–;3;–;2;1;1;1;–;–;1;–;–;1;1;1;–;–;1;–;–;1;4;2;2;–;7;1;2;4;1;1;–;–;3;2;0;1
9677175;      Retzstadt;2;1;1;–;3;–;1;2;3;2;1;–;6;1;2;3;7;7;–;–;9;1;1;7;12;12;–;–;12;–;1;11;7;6;1;–;9;–;2;7;1;1;–;–;1;–;–;1;7;5;1;1;27;10;9;8;3;2;1;–;4;1;–;3
9677177;      Rieneck, St;2;–;2;–;4;–;2;2;2;2;–;–;3;–;1;2;3;3;–;–;3;1;2;–;2;2;–;–;3;1;-1;3;–;–;–;–;–;–;–;–;2;2;–;–;2;–;0;2;2;2;–;–;3;1;-1;3;4;3;1;–;5;1;4;–
9677178;      Roden;2;2;–;–;3;–;1;2;1;1;–;–;1;–;1;–;2;2;–;–;2;–;1;1;4;4;–;–;6;1;2;3;6;6;–;–;6;–;1;5;1;1;–;–;1;–;–;1;2;2;–;–;4;1;–;3;1;–;1;–;2;–;–;2
9677181;      Rothenfels, St;6;6;–;–;7;–;1;6;2;2;–;–;3;–;–;3;3;3;–;–;3;–;1;2;–;–;–;–;–;–;-1;1;–;–;–;–;1;–;–;1;–;–;–;–;–;–;–;–;3;2;1;–;4;–;–;4;–;–;–;–;–;–;0;–
9677182;      Schollbrunn;2;2;–;–;2;–;–;2;–;–;–;–;1;–;1;–;1;1;–;–;1;–;-1;2;2;2;–;–;2;–;–;2;2;2;–;–;10;7;2;1;–;–;–;–;–;–;–;–;4;4;–;–;5;–;-2;7;5;4;1;–;9;–;3;6
9677186;      Steinfeld;6;6;–;–;8;1;–;7;5;2;3;–;10;1;5;4;3;3;–;–;3;–;–;3;7;6;1;–;9;1;–;8;3;3;–;–;4;1;–;3;7;7;–;–;9;–;5;4;9;6;3;–;14;3;1;10;6;5;1;–;7;1;–;6
9677189;      Thüngen, M;1;1;–;–;1;–;–;1;2;1;1;–;3;1;-1;3;3;3;–;–;3;–;–;3;1;1;–;–;1;–;–;1;7;5;2;–;9;1;–;8;1;1;–;–;–;–;-2;2;14;12;2;–;17;2;–;15;2;1;1;–;4;2;3;-1
9677193;      Urspringen;3;3;–;–;6;1;3;2;3;3;–;–;5;–;3;2;4;3;1;–;5;–;–;5;3;3;–;–;3;–;–;3;8;7;–;1;12;1;4;7;1;1;–;–;1;–;–;1;5;5;–;–;5;–;–;5;10;8;2;–;14;1;1;12
9677200;      Wiesthal;3;3;–;–;3;–;–;3;5;4;1;–;6;1;–;5;2;2;–;–;3;–;2;1;1;1;–;–;2;–;1;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;–;2;-2;3;1;3;3;–;–;3;-2;1;4
9677203;      Zellingen, M;13;9;2;2;23;–;12;11;6;5;–;1;14;3;3;8;12;8;2;2;26;4;5;17;11;9;1;1;17;-1;7;11;12;7;2;3;41;12;10;19;6;4;1;1;8;2;3;3;42;31;5;6;70;10;21;39;13;10;1;2;28;5;13;10
9677444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9678115;      Bergrheinfeld;8;6;1;1;12;–;1;11;20;19;–;1;29;2;3;24;8;8;–;–;8;–;1;7;–;–;–;–;–;–;–;–;8;5;2;1;15;1;5;9;18;13;2;3;52;3;24;25;2;1;1;–;5;–;1;4;10;7;2;1;25;5;7;13
9678122;      Dingolshausen;3;3;–;–;4;1;–;3;2;1;1;–;4;–;3;1;5;4;–;1;7;2;1;4;10;8;1;1;15;4;–;11;11;11;–;–;11;–;–;11;8;5;2;1;13;–;5;8;4;4;–;–;4;–;–;4;7;5;2;–;10;1;2;7
9678123;      Dittelbrunn;23;22;1;–;22;–;-2;24;23;18;3;2;33;1;4;28;10;8;2;–;12;1;-1;12;12;11;–;1;20;–;7;13;11;10;1;–;13;–;2;11;14;12;1;1;23;–;7;16;18;12;2;4;94;33;49;12;8;4;–;4;33;4;19;10
9678124;      Donnersdorf;2;2;–;–;3;–;–;3;4;4;–;–;7;–;1;6;2;2;–;–;2;–;-2;4;6;6;–;–;7;–;2;5;11;11;–;–;13;–;–;13;6;5;1;–;7;–;1;6;5;5;–;–;3;-1;3;1;2;2;–;–;2;–;0;2
9678128;      Euerbach;6;4;–;2;17;5;10;2;2;2;–;–;7;2;2;3;2;2;–;–;5;–;2;3;4;4;–;–;5;–;1;4;5;4;1;–;7;–;-2;9;5;5;–;–;5;–;–;5;4;4;–;–;5;–;1;4;3;–;3;–;6;2;1;3
9678130;      Frankenwinheim;1;1;–;–;1;–;-1;2;–;–;–;–;–;–;–;–;1;–;1;–;2;–;–;2;–;–;–;–;–;–;–;–;2;2;–;–;2;–;–;2;8;7;1;–;9;1;3;5;10;9;1;–;12;1;0;11;5;2;3;–;8;1;5;2
9678132;      Geldersheim;1;1;–;–;–;-1;-1;2;8;7;–;1;12;–;5;7;1;1;–;–;3;–;2;1;2;1;1;–;4;2;1;1;1;1;–;–;1;–;–;1;5;4;1;–;8;1;2;5;4;2;1;1;24;7;11;6;–;–;–;–;1;–;0;1
9678134;      Gerolzhofen, St;10;10;–;–;16;4;1;11;15;14;1;–;26;1;10;15;11;9;1;1;16;1;7;8;11;9;1;1;22;5;8;9;14;8;4;2;39;3;21;15;3;3;–;–;-3;-11;5;3;12;9;1;2;32;11;11;10;23;16;2;5;62;10;26;26
9678135;      Gochsheim;10;8;–;2;26;6;13;7;8;8;–;–;9;–;2;7;21;17;–;4;54;9;29;16;15;13;1;1;29;5;13;11;4;3;–;1;16;7;7;2;3;3;–;–;4;–;1;3;7;7;–;–;7;–;2;5;3;2;1;–;10;3;1;6
9678136;      Grafenrheinfeld;6;5;–;1;13;–;9;4;2;1;–;1;9;3;4;2;6;6;–;–;10;2;–;8;20;18;1;1;29;3;9;17;8;7;–;1;22;4;5;13;2;1;–;1;6;3;3;0;–;–;–;–;5;–;4;1;3;2;1;–;8;3;–;5
9678138;      Grettstadt;7;7;–;–;8;–;-2;10;16;14;1;1;23;–;9;14;11;11;–;–;13;–;1;12;29;25;3;1;41;2;12;27;18;15;2;1;27;1;7;19;11;9;2;–;14;2;–;12;8;8;–;–;9;–;1;8;5;5;–;–;5;–;0;5
9678150;      Kolitzheim;30;26;3;1;38;5;2;31;20;19;1;–;30;5;7;18;11;8;2;1;20;–;9;11;32;29;2;1;37;–;8;29;33;29;3;1;52;1;8;43;7;6;1;–;11;1;1;9;12;8;1;3;50;6;32;12;29;24;5;–;44;6;6;32
9678153;      Lülsfeld;–;–;–;–;1;–;–;1;4;4;–;–;4;–;1;3;2;2;–;–;2;–;–;2;4;4;–;–;5;–;1;4;1;1;–;–;1;–;–;1;10;9;1;–;12;1;1;10;6;6;–;–;7;–;2;5;–;–;–;–;–;–;–;–
9678157;      Michelau i.Steigerwald;4;4;–;–;4;–;2;2;3;3;–;–;3;–;–;3;4;3;1;–;5;–;2;3;–;–;–;–;2;–;1;1;9;9;–;–;9;–;1;8;7;7;–;–;8;–;4;4;4;3;1;–;5;1;0;4;12;11;1;–;13;1;1;11
9678160;      Niederwerrn;1;1;–;–;2;–;–;2;6;6;–;–;10;1;3;6;3;3;–;–;4;–;–;4;4;4;–;–;6;2;1;3;5;5;–;–;6;1;–;5;3;2;1;–;6;1;–;5;2;1;1;–;5;-2;4;3;2;1;–;1;4;–;2;2
9678164;      Oberschwarzach, M;4;4;–;–;6;–;1;5;6;5;1;–;9;–;2;7;6;6;–;–;10;–;3;7;6;6;–;–;6;–;1;5;10;9;1;–;12;–;2;10;12;10;2;–;14;1;4;9;12;12;–;–;13;–;–;13;6;5;1;–;7;1;–;6
9678168;      Poppenhausen;7;6;1;–;8;1;-2;9;8;8;–;–;10;–;3;7;1;–;–;1;3;1;1;1;5;5;–;–;-5;-12;1;6;13;13;–;–;15;–;4;11;12;11;–;1;15;1;3;11;22;17;3;2;38;4;13;21;12;9;3;–;18;2;5;11
9678170;      Röthlein;3;3;–;–;4;–;–;4;16;16;–;–;20;–;3;17;18;16;1;1;24;–;–;24;5;5;–;–;8;1;2;5;3;2;1;–;5;–;1;4;11;10;1;–;13;–;2;11;19;18;1;–;20;–;1;19;11;10;–;1;13;4;-2;11
9678174;      Schonungen;8;5;2;1;15;1;7;7;15;12;3;–;22;1;8;13;4;2;2;–;7;1;–;6;15;11;2;2;32;4;9;19;10;8;1;1;18;–;5;13;6;4;1;1;19;10;8;1;18;14;4;–;23;2;3;18;5;5;–;–;6;1;1;4
9678175;      Schwanfeld;6;4;2;–;8;1;–;7;2;2;–;–;2;–;–;2;3;1;2;–;5;–;1;4;4;3;1;–;6;1;3;2;2;2;–;–;2;–;–;2;5;4;–;1;11;–;7;4;–;–;–;–;–;–;–;0;6;4;2;–;7;–;1;6
9678176;      Schwebheim;10;10;–;–;9;–;-2;11;7;6;–;1;12;3;3;6;6;5;1;–;8;1;–;7;6;5;–;1;12;–;7;5;5;3;1;1;17;–;10;7;3;2;1;–;8;–;5;3;6;5;–;1;10;–;1;9;3;1;1;1;11;1;4;6
9678178;      Sennfeld;4;3;1;–;5;–;-2;7;–;–;–;–;3;–;-1;4;3;3;–;–;3;–;1;2;16;13;1;2;25;2;4;19;6;4;1;1;12;2;7;3;5;3;1;1;13;–;9;4;4;3;–;1;6;–;3;3;3;1;–;2;9;1;4;4
9678181;      Stadtlauringen, M;5;4;1;–;5;1;1;3;11;11;–;–;12;–;–;12;13;11;–;2;23;1;13;9;18;16;1;1;25;2;4;19;14;13;–;1;17;–;5;12;22;19;2;1;68;11;30;27;13;12;1;–;16;–;2;14;28;23;1;4;57;16;20;21
9678183;      Sulzheim;3;3;–;–;3;–;-1;4;7;7;–;–;10;3;1;6;6;5;1;–;7;1;–;6;–;–;–;–;–;–;–;–;2;2;–;–;2;–;–;2;24;22;1;1;30;1;4;25;7;5;2;–;11;–;6;5;–;–;–;–;–;–;–;–
9678186;      Üchtelhausen;7;6;1;–;11;–;4;7;9;7;2;–;13;–;5;8;8;7;1;–;9;–;-1;10;4;4;–;–;8;-2;2;8;13;11;2;–;15;1;1;13;9;8;1;–;12;2;0;10;6;5;1;–;8;1;0;7;11;8;3;–;15;1;4;10
9678190;      Waigolshausen;3;3;–;–;6;1;2;3;2;2;–;–;5;–;1;4;–;–;–;–;–;–;–;–;5;4;1;–;7;–;1;6;4;4;–;–;6;1;1;4;3;3;–;–;7;2;1;4;–;–;–;–;–;–;–;0;21;17;3;1;26;2;6;18
9678192;      Wasserlosen;7;7;–;–;8;–;3;5;9;8;1;–;10;–;2;8;10;9;1;–;13;–;4;9;4;4;–;–;5;–;–;5;15;14;1;–;20;2;2;16;3;2;1;–;4;–;3;1;13;13;–;–;14;–;3;11;7;6;1;–;10;–;1;9
9678193;      Werneck, M;23;22;1;–;28;2;3;23;26;22;4;–;39;3;7;29;19;17;–;2;33;–;15;18;18;17;–;1;32;4;7;21;26;23;1;2;58;12;22;24;30;27;2;1;37;4;4;29;34;25;9;–;48;–;9;39;22;20;1;1;40;5;11;24
9678196;      Wipfeld;3;3;–;–;3;–;-1;4;1;–;1;–;3;2;1;–;1;1;–;–;2;–;1;1;1;1;–;–;1;–;–;1;–;–;–;–;1;–;1;–;1;–;1;–;2;–;1;1;1;1;–;–;2;–;–;2;–;–;–;–;–;–;–;–
9678444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9679114;      Aub, St;1;1;–;–;1;–;-1;2;–;–;–;–;1;–;1;–;1;1;–;–;2;–;1;1;–;–;–;–;–;–;–;–;2;1;1;–;3;1;–;2;4;3;1;–;5;–;1;4;–;–;–;–;–;–;–;–;1;1;–;–;4;–;2;2
9679117;      Bergtheim;6;6;–;–;7;–;2;5;7;5;1;1;14;1;2;11;30;26;1;3;50;8;18;24;31;31;–;–;52;20;1;31;15;12;1;2;26;2;7;17;13;12;–;1;20;–;2;18;7;2;4;1;18;2;6;10;3;3;–;–;4;–;2;2
9679118;      Bieberehren;2;2;–;–;2;–;-1;3;–;–;–;–;1;–;1;–;–;–;–;–;–;–;-1;1;3;2;1;–;4;–;1;3;1;1;–;–;1;–;–;1;2;2;–;–;4;–;1;3;1;1;–;–;1;–;–;1;–;–;–;–;–;–;–;–
9679122;      Bütthard, M;–;–;–;–;–;–;-1;1;5;5;–;–;5;–;1;4;9;8;1;–;10;–;4;6;5;5;–;–;5;–;–;5;4;4;–;–;7;–;1;6;1;1;–;–;2;–;1;1;–;–;–;–;1;–;1;–;3;3;–;–;4;–;1;3
9679124;      Eibelstadt, St;11;6;1;4;34;1;26;7;9;6;–;3;35;4;10;21;4;2;2;–;7;–;6;1;4;4;–;–;4;-1;-2;7;3;1;1;1;11;2;6;3;2;–;–;2;10;1;6;3;5;4;–;1;10;3;3;4;6;4;1;1;14;0;10;4
