Straßenverkehrsunfälle seit 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9678132;      Geldersheim;15;14;2;12;18;–;18;1;18;17;4;13;21;–;21;1;18;13;4;9;20;1;19;5;9;5;–;5;5;–;5;4;9;7;1;6;16;–;16;2;12;7;2;5;8;–;8;5
9678134;      Gerolzhofen, St;29;25;17;8;34;1;33;4;37;30;20;10;41;1;40;7;18;17;14;3;20;–;20;1;31;26;21;5;28;–;28;5;27;25;17;8;40;–;40;2;28;23;15;8;27;–;27;5
9678135;      Gochsheim;34;22;4;18;33;2;31;12;42;28;10;18;38;–;38;14;39;28;8;20;36;1;35;11;39;29;7;22;39;–;39;10;32;28;10;18;38;–;38;4;36;31;11;20;35;–;35;5
9678136;      Grafenrheinfeld;13;10;5;5;11;–;11;3;11;10;7;3;12;–;12;1;13;9;7;2;11;1;10;4;5;4;2;2;5;–;5;1;15;15;4;11;18;–;18;–;14;14;10;4;19;–;19;–
9678138;      Grettstadt;16;12;5;7;17;–;17;4;9;6;5;1;6;–;6;3;10;5;3;2;5;–;5;5;9;7;2;5;10;–;10;2;14;12;5;7;21;1;20;2;8;5;4;1;6;–;6;3
9678150;      Kolitzheim;22;18;5;13;38;–;38;4;18;14;6;8;20;1;19;4;10;8;5;3;9;–;9;2;15;13;5;8;15;–;15;2;14;12;4;8;17;–;17;2;14;13;2;11;16;–;16;1
9678153;      Lülsfeld;4;3;2;1;3;–;3;1;3;2;1;1;2;–;2;1;1;1;1;–;1;–;1;–;3;2;1;1;4;–;4;1;–;–;–;–;–;–;–;–;2;2;1;1;3;–;3;–
9678157;      Michelau i.Steigerwald;8;7;2;5;9;–;9;1;4;4;1;3;5;–;5;–;2;2;1;1;2;–;2;–;3;3;–;3;3;–;3;–;3;3;–;3;3;–;3;–;5;4;3;1;6;–;6;1
9678160;      Niederwerrn;17;13;8;5;15;–;15;4;24;20;11;9;23;–;23;4;15;11;5;6;15;–;15;4;14;11;4;7;14;1;13;3;19;15;8;7;19;1;18;4;20;13;5;8;16;–;16;7
9678164;      Oberschwarzach, M;2;2;2;–;2;–;2;–;9;7;2;5;14;–;14;2;5;4;3;1;4;–;4;1;4;3;2;1;3;–;3;1;4;2;1;1;4;–;4;2;4;3;1;2;9;1;8;1
9678168;      Poppenhausen;33;26;4;22;38;–;38;7;34;26;4;22;42;1;41;8;23;19;4;15;26;–;26;4;30;19;3;16;26;–;26;11;21;13;4;9;20;–;20;8;23;17;3;14;33;1;32;6
9678170;      Röthlein;8;8;7;1;8;–;8;–;10;7;4;3;13;1;12;3;7;7;6;1;8;–;8;–;10;8;5;3;11;–;11;2;6;6;2;4;7;–;7;–;5;5;4;1;7;–;7;–
9678174;      Schonungen;19;13;4;9;18;–;18;6;23;19;6;13;27;–;27;4;28;25;16;9;27;1;26;3;27;24;13;11;34;–;34;3;21;18;9;9;19;–;19;3;29;20;9;11;25;–;25;9
9678175;      Schwanfeld;5;4;2;2;5;–;5;1;4;4;1;3;4;–;4;–;1;1;–;1;1;–;1;–;4;1;–;1;1;–;1;3;5;5;3;2;5;1;4;–;3;3;2;1;3;–;3;–
9678176;      Schwebheim;29;25;19;6;33;–;33;4;13;9;4;5;14;1;13;4;10;9;7;2;12;–;12;1;10;8;4;4;12;–;12;2;9;8;6;2;8;–;8;1;15;14;12;2;16;–;16;1
9678178;      Sennfeld;28;22;16;6;27;–;27;6;16;12;11;1;14;–;14;4;14;12;9;3;19;–;19;2;17;15;12;3;20;–;20;2;13;10;7;3;11;–;11;3;21;16;12;4;17;–;17;5
9678181;      Stadtlauringen, M;17;13;2;11;18;–;18;4;19;9;4;5;9;–;9;10;6;4;1;3;8;–;8;2;11;8;2;6;9;–;9;3;9;7;3;4;11;–;11;2;10;8;5;3;11;–;11;2
9678183;      Sulzheim;8;8;3;5;13;–;13;–;4;4;1;3;4;–;4;–;7;5;4;1;5;–;5;2;12;9;1;8;10;–;10;3;11;8;1;7;12;–;12;3;11;7;1;6;19;1;18;4
9678186;      Üchtelhausen;15;14;3;11;15;–;15;1;14;14;3;11;16;–;16;–;11;10;5;5;10;–;10;1;8;5;2;3;6;–;6;3;12;8;4;4;9;–;9;4;5;5;2;3;5;–;5;–
9678190;      Waigolshausen;6;5;2;3;8;–;8;1;5;4;1;3;6;–;6;1;2;2;2;–;2;–;2;–;3;2;–;2;2;–;2;1;5;4;4;–;5;–;5;1;4;4;3;1;5;–;5;–
9678192;      Wasserlosen;21;10;1;9;16;–;16;11;23;12;2;10;17;–;17;11;17;12;3;9;16;–;16;5;24;11;1;10;15;–;15;13;15;9;1;8;13;–;13;6;11;4;–;4;8;1;7;7
9678193;      Werneck, M;69;51;14;37;75;3;72;18;64;49;12;37;72;3;69;15;47;38;12;26;57;–;57;9;40;29;7;22;39;–;39;11;60;42;11;31;63;1;62;18;68;51;15;36;78;1;77;17
9678196;      Wipfeld;2;2;1;1;2;–;2;–;1;1;1;–;1;–;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;5;4;3;1;4;–;4;1;2;2;2;–;2;–;2;–
9678444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9679114;      Aub, St;3;3;–;3;3;–;3;–;2;1;1;–;1;–;1;1;2;1;1;–;1;–;1;1;3;3;1;2;3;–;3;–;4;3;3;–;4;–;4;1;1;1;–;1;2;–;2;–
9679117;      Bergtheim;12;10;4;6;10;–;10;2;11;7;–;7;10;–;10;4;5;4;2;2;4;–;4;1;7;4;3;1;4;–;4;3;12;10;3;7;14;–;14;2;7;6;2;4;8;–;8;1
9679118;      Bieberehren;4;3;1;2;3;–;3;1;2;2;–;2;5;–;5;–;1;1;–;1;1;–;1;–;1;1;1;–;1;–;1;–;4;3;2;1;6;–;6;1;2;2;–;2;2;–;2;–
9679122;      Bütthard, M;4;4;1;3;6;–;6;–;8;6;1;5;7;–;7;2;3;3;–;3;3;–;3;–;3;2;–;2;3;–;3;1;5;4;1;3;4;–;4;1;4;4;–;4;6;–;6;–
9679124;      Eibelstadt, St;6;6;4;2;8;–;8;–;9;4;2;2;5;–;5;5;8;6;3;3;8;–;8;2;12;10;5;5;13;–;13;2;4;4;3;1;8;–;8;–;11;9;4;5;12;2;10;2
9679126;      Eisingen;8;7;2;5;9;–;9;1;2;1;–;1;2;–;2;1;7;6;4;2;7;–;7;1;2;1;1;–;1;–;1;1;4;3;2;1;4;–;4;1;7;3;2;1;3;–;3;4
9679128;      Erlabrunn;2;2;–;2;2;–;2;–;7;6;3;3;6;–;6;1;8;6;1;5;7;–;7;2;3;3;2;1;3;–;3;–;9;7;1;6;10;–;10;2;10;9;2;7;15;1;14;1
9679130;      Estenfeld;24;16;6;10;21;–;21;8;21;14;3;11;22;–;22;7;20;13;4;9;18;–;18;7;21;14;11;3;17;–;17;7;13;10;7;3;12;–;12;3;12;10;4;6;11;–;11;2
9679131;      Frickenhausen a.Main, M;5;3;1;2;3;–;3;2;4;4;2;2;14;–;14;–;7;7;1;6;10;1;9;–;6;3;2;1;3;–;3;3;3;3;–;3;5;–;5;–;3;2;2;–;3;–;3;1
9679134;      Gaukönigshofen;5;4;–;4;5;–;5;1;3;2;1;1;2;–;2;1;7;6;1;5;8;–;8;1;8;7;3;4;10;1;9;1;4;4;2;2;4;–;4;–;4;3;2;1;5;–;5;1
9679135;      Gelchsheim, M;3;3;1;2;3;–;3;–;4;3;2;1;3;–;3;1;4;4;2;2;4;–;4;–;2;2;–;2;2;–;2;–;1;–;–;–;–;–;–;1;5;5;3;2;7;–;7;–
9679136;      Gerbrunn;10;10;7;3;11;–;11;–;8;7;6;1;9;–;9;1;7;6;3;3;6;–;6;1;9;7;6;1;8;–;8;2;7;7;5;2;7;–;7;–;15;11;10;1;13;–;13;4
9679137;      Geroldshausen;1;1;–;1;1;–;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;2;1;1;2;–;2;–;1;–;–;–;–;–;–;1;1;–;–;–;–;–;–;1
9679138;      Giebelstadt, M;20;16;5;11;22;–;22;4;26;22;9;13;28;–;28;4;20;15;7;8;24;1;23;5;15;11;7;4;12;–;12;4;26;21;8;13;30;–;30;5;28;25;11;14;35;–;35;3
9679141;      Greußenheim;1;1;1;–;2;–;2;–;3;2;–;2;3;–;3;1;2;2;1;1;2;–;2;–;4;3;2;1;3;–;3;1;3;3;1;2;3;–;3;–;–;–;–;–;–;–;–;–
9679142;      Güntersleben;12;10;6;4;15;–;15;2;7;5;4;1;7;–;7;2;7;6;5;1;8;–;8;1;5;5;4;1;5;–;5;–;9;6;4;2;8;–;8;3;7;5;3;2;5;–;5;2
9679143;      Hausen b.Würzburg;16;8;1;7;11;–;11;8;11;6;1;5;14;–;14;5;5;5;–;5;9;–;9;–;13;8;2;6;14;1;13;5;13;10;2;8;14;–;14;3;9;7;–;7;9;–;9;2
9679144;      Helmstadt, M;20;12;2;10;19;–;19;8;20;17;1;16;23;1;22;3;16;13;2;11;18;–;18;3;23;13;2;11;17;–;17;10;17;12;1;11;24;–;24;5;16;13;2;11;20;–;20;3
9679146;      Hettstadt;12;8;–;8;12;1;11;4;7;5;–;5;6;–;6;2;6;6;1;5;8;–;8;–;2;2;1;1;2;–;2;–;4;4;2;2;6;–;6;–;4;3;1;2;5;–;5;1
9679147;      Höchberg, M;17;12;8;4;13;–;13;5;12;8;6;2;11;–;11;4;13;11;7;4;14;–;14;2;10;10;6;4;10;–;10;–;14;12;10;2;14;–;14;2;26;23;15;8;27;–;27;3
9679149;      Holzkirchen;3;3;1;2;3;–;3;–;1;1;–;1;1;–;1;–;–;–;–;–;–;–;–;–;4;4;2;2;4;–;4;–;3;1;1;–;1;–;1;2;2;1;–;1;1;–;1;1
9679153;      Kirchheim;3;2;–;2;2;–;2;1;4;3;2;1;4;–;4;1;1;1;1;–;1;1;–;–;3;3;2;1;3;–;3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9679154;      Kist;48;32;1;31;45;2;43;16;51;37;2;35;60;–;60;14;33;22;3;19;34;1;33;11;31;23;4;19;30;–;30;8;39;24;1;23;34;–;34;15;36;27;4;23;36;–;36;9
9679155;      Kleinrinderfeld;2;2;2;–;2;–;2;–;3;3;1;2;6;–;6;–;3;2;–;2;3;–;3;1;5;5;4;1;5;–;5;–;6;6;3;3;6;–;6;–;3;3;2;1;5;–;5;–
9679156;      Kürnach;20;11;1;10;14;–;14;9;23;15;6;9;24;–;24;8;11;9;3;6;12;–;12;2;10;6;4;2;7;–;7;4;6;4;3;1;5;–;5;2;18;9;7;2;9;–;9;9
9679161;      Margetshöchheim;9;8;5;3;8;–;8;1;5;5;3;2;8;–;8;–;10;9;6;3;11;–;11;1;9;9;5;4;12;–;12;–;8;7;5;2;10;–;10;1;4;4;2;2;4;–;4;–
9679164;      Neubrunn, M;3;3;1;2;4;–;4;–;5;3;2;1;3;–;3;2;6;5;2;3;5;–;5;1;4;4;2;2;4;–;4;–;5;3;2;1;4;–;4;2;3;3;–;3;5;1;4;–
9679165;      Altertheim;4;3;–;3;3;–;3;1;3;3;2;1;3;–;3;–;4;3;3;–;3;–;3;1;3;3;–;3;4;–;4;–;5;4;4;–;4;–;4;1;4;2;2;–;2;–;2;2
9679167;      Eisenheim, M;6;6;1;5;7;–;7;–;7;4;–;4;7;–;7;3;2;1;–;1;1;–;1;1;3;3;–;3;4;–;4;–;6;4;1;3;4;–;4;2;9;7;2;5;13;–;13;2
9679169;      Oberpleichfeld;–;–;–;–;–;–;–;–;6;3;2;1;4;–;4;3;7;4;4;–;4;–;4;3;4;4;2;2;4;–;4;–;1;1;–;1;1;–;1;–;3;2;–;2;3;–;3;1
9679170;      Ochsenfurt, St;46;42;34;8;50;–;50;4;45;39;29;10;51;–;51;6;40;32;23;9;39;3;36;8;35;28;13;15;32;–;32;7;42;35;20;15;44;–;44;7;41;34;24;10;44;–;44;7
9679174;      Prosselsheim;8;8;1;7;12;–;12;–;6;5;1;4;7;–;7;1;2;2;–;2;2;–;2;–;10;8;1;7;12;–;12;2;9;7;1;6;9;–;9;2;4;4;–;4;5;–;5;–
9679175;      Randersacker, M;25;23;6;17;43;–;43;2;17;15;4;11;24;–;24;2;19;15;9;6;17;–;17;4;15;15;4;11;21;–;21;–;25;17;3;14;28;–;28;8;22;14;5;9;17;–;17;8
9679176;      Reichenberg, M;27;23;5;18;32;–;32;4;19;13;4;9;23;2;21;6;12;8;1;7;9;–;9;4;16;14;1;13;25;1;24;2;14;13;4;9;19;–;19;1;15;13;4;9;18;–;18;2
9679177;      Remlingen, M;5;4;2;2;4;–;4;1;3;2;–;2;2;–;2;1;5;5;2;3;5;–;5;–;8;5;1;4;6;–;6;3;3;3;–;3;7;–;7;–;6;4;–;4;9;–;9;2
9679179;      Riedenheim;9;7;–;7;8;–;8;2;7;6;2;4;8;–;8;1;4;4;–;4;4;–;4;–;2;1;–;1;1;–;1;1;1;1;–;1;2;–;2;–;4;4;1;3;5;–;5;–
9679180;      Rimpar, M;16;14;6;8;21;–;21;2;23;19;8;11;24;1;23;4;18;18;9;9;20;–;20;–;28;19;11;8;21;1;20;9;20;17;7;10;19;–;19;3;15;14;9;5;18;–;18;1
9679182;      Röttingen, St;5;4;2;2;5;–;5;1;5;3;–;3;7;–;7;2;5;5;2;3;5;1;4;–;5;5;2;3;8;–;8;–;3;3;2;1;4;–;4;–;9;8;3;5;14;2;12;1
9679185;      Rottendorf;12;11;5;6;12;–;12;1;11;9;6;3;12;–;12;2;8;4;3;1;6;–;6;4;10;10;4;6;13;–;13;–;15;13;9;4;16;–;16;2;10;7;5;2;8;–;8;3
9679187;      Sommerhausen, M;19;17;7;10;26;–;26;2;7;7;1;6;8;–;8;–;4;4;2;2;4;–;4;–;3;3;2;1;9;–;9;–;6;3;2;1;4;–;4;3;11;11;5;6;14;–;14;–
9679188;      Sonderhofen;4;3;–;3;4;–;4;1;3;3;–;3;4;–;4;–;2;1;–;1;1;–;1;1;3;2;1;1;2;–;2;1;1;1;–;1;1;–;1;–;2;2;–;2;3;1;2;–
9679192;      Tauberrettersheim;1;–;–;–;–;–;–;1;1;–;–;–;–;–;–;1;–;–;–;–;–;–;–;–;1;–;–;–;–;–;–;1;1;1;–;1;1;1;–;–;3;3;1;2;4;1;3;–
9679193;      Theilheim;16;14;1;13;26;3;23;2;11;5;1;4;7;–;7;6;11;7;1;6;12;–;12;4;4;2;–;2;2;–;2;2;5;4;–;4;7;–;7;1;8;8;2;6;10;–;10;–
9679194;      Thüngersheim;9;5;2;3;8;–;8;4;11;8;2;6;11;–;11;3;10;10;4;6;17;–;17;–;12;11;1;10;20;1;19;1;9;6;3;3;6;1;5;3;9;8;2;6;15;3;12;1
9679196;      Uettingen;12;10;6;4;21;–;21;2;12;8;1;7;9;–;9;4;11;4;–;4;5;–;5;7;4;3;–;3;9;1;8;1;13;10;2;8;13;–;13;3;15;10;2;8;13;–;13;5
9679200;      Leinach;5;3;3;–;3;–;3;2;7;6;1;5;7;–;7;1;6;5;4;1;8;–;8;1;3;2;1;1;2;–;2;1;8;8;–;8;9;–;9;–;3;3;2;1;3;–;3;–
9679201;      Unterpleichfeld;13;12;1;11;16;1;15;1;9;8;2;6;10;–;10;1;9;7;1;6;11;–;11;2;5;4;2;2;6;–;6;1;9;9;5;4;14;–;14;–;9;8;3;5;13;–;13;1
9679202;      Veitshöchheim;33;27;19;8;29;1;28;6;25;21;15;6;26;1;25;4;25;21;19;2;27;–;27;4;27;23;22;1;31;–;31;4;30;26;23;3;31;–;31;4;31;25;23;2;29;–;29;6
9679204;      Waldbrunn;8;6;4;2;12;–;12;2;13;10;1;9;18;–;18;3;14;12;–;12;17;1;16;2;11;6;2;4;12;–;12;5;15;8;3;5;11;–;11;7;4;1;–;1;3;–;3;3
9679205;      Waldbüttelbrunn;24;17;6;11;22;–;22;7;19;13;4;9;15;–;15;6;21;18;7;11;25;–;25;3;22;16;6;10;23;–;23;6;18;14;4;10;19;–;19;4;16;15;5;10;31;–;31;1
9679206;      Winterhausen, M;11;7;3;4;11;–;11;4;7;5;3;2;5;–;5;2;7;6;3;3;12;–;12;1;9;7;4;3;7;–;7;2;4;3;3;–;4;–;4;1;4;3;3;–;3;–;3;1
9679209;      Zell a.Main, M;14;14;7;7;17;–;17;–;15;13;10;3;14;–;14;2;11;11;4;7;13;–;13;–;11;8;–;8;12;–;12;3;19;12;8;4;16;–;16;7;21;19;10;9;28;–;28;2
9679444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9771111;      Adelzhausen;25;20;2;18;38;–;38;5;11;5;1;4;12;–;12;6;13;9;2;7;11;1;10;4;14;10;2;8;15;–;15;4;10;9;–;9;12;–;12;1;22;18;4;14;27;–;27;4
9771112;      Affing;24;22;12;10;30;–;30;2;36;34;12;22;47;–;47;2;26;22;13;9;28;–;28;4;27;25;6;19;45;2;43;2;26;22;10;12;27;1;26;4;25;22;16;6;26;–;26;3
9771113;      Aichach, St;99;88;65;23;114;1;113;11;98;83;57;26;98;–;98;15;80;64;48;16;73;–;73;16;75;63;40;23;66;–;66;12;86;79;50;29;90;–;90;7;91;81;56;25;92;1;91;10
9771114;      Aindling, M;16;12;10;2;12;–;12;4;8;5;3;2;5;–;5;3;15;14;8;6;18;–;18;1;9;7;4;3;8;–;8;2;11;10;6;4;12;–;12;1;10;7;6;1;8;–;8;3
9771122;      Dasing;78;59;5;54;101;–;101;19;80;55;5;50;92;1;91;25;74;59;7;52;83;–;83;15;71;51;14;37;84;1;83;20;69;50;9;41;71;–;71;19;79;55;13;42;88;1;87;24
9771129;      Eurasburg;20;15;2;13;25;–;25;5;18;12;2;10;17;–;17;6;23;19;2;17;35;–;35;4;12;7;–;7;10;–;10;5;16;11;–;11;11;–;11;5;16;9;–;9;15;–;15;7
9771130;      Friedberg, St;177;151;88;63;210;–;210;26;177;155;90;65;226;3;223;22;134;112;61;51;137;1;136;22;120;104;47;57;150;–;150;16;155;133;91;42;176;–;176;22;147;130;74;56;175;1;174;17
9771140;      Hollenbach;7;6;2;4;7;–;7;1;6;4;3;1;7;–;7;2;6;6;3;3;6;–;6;–;6;5;–;5;5;–;5;1;8;7;4;3;7;–;7;1;4;4;2;2;7;–;7;–
9771141;      Inchenhofen, M;6;6;1;5;7;1;6;–;3;3;–;3;4;–;4;–;5;4;3;1;4;–;4;1;8;5;–;5;10;–;10;3;3;3;2;1;3;–;3;–;4;2;1;1;3;–;3;2
9771142;      Kissing;46;41;30;11;53;1;52;5;47;37;30;7;43;–;43;10;46;43;34;9;48;–;48;3;40;37;19;18;49;–;49;3;40;38;27;11;56;–;56;2;38;32;19;13;42;–;42;6
9771144;      Kühbach, M;14;9;2;7;10;1;9;5;14;13;5;8;27;–;27;1;19;17;5;12;47;–;47;2;11;11;4;7;15;–;15;–;15;13;6;7;16;–;16;2;12;11;3;8;13;2;11;1
9771145;      Merching;26;23;6;17;31;–;31;3;26;23;9;14;36;–;36;3;17;15;1;14;19;1;18;2;13;12;2;10;14;–;14;1;12;11;4;7;14;1;13;1;19;18;4;14;22;1;21;1
9771146;      Mering, M;51;36;25;11;47;–;47;15;48;39;24;15;49;–;49;9;39;32;23;9;42;–;42;7;34;25;16;9;35;1;34;9;61;51;34;17;78;–;78;10;68;61;38;23;74;–;74;7
9771149;      Obergriesbach;1;1;–;1;1;–;1;–;5;5;1;4;5;–;5;–;3;3;2;1;3;–;3;–;7;6;1;5;9;1;8;1;1;1;1;–;1;–;1;–;3;3;1;2;3;–;3;–
9771155;      Petersdorf;6;4;1;3;8;–;8;2;6;6;1;5;7;–;7;–;5;3;1;2;8;–;8;2;4;4;–;4;5;–;5;–;4;4;1;3;5;–;5;–;7;7;2;5;8;–;8;–
9771156;      Pöttmes, M;19;19;5;14;23;–;23;–;20;16;6;10;21;1;20;4;18;16;7;9;19;1;18;2;23;14;5;9;20;–;20;9;24;18;12;6;19;1;18;6;22;19;8;11;26;–;26;3
9771158;      Rehling;7;6;1;5;7;–;7;1;17;16;3;13;27;–;27;1;5;5;2;3;7;–;7;–;12;11;3;8;12;–;12;1;6;6;3;3;7;–;7;–;16;14;7;7;18;–;18;2
9771160;      Ried;9;7;2;5;9;–;9;2;15;11;2;9;15;–;15;4;4;4;–;4;4;–;4;–;13;9;2;7;11;–;11;4;11;11;7;4;16;1;15;–;14;12;1;11;16;–;16;2
9771162;      Schiltberg;6;5;1;4;6;–;6;1;7;6;2;4;7;–;7;1;3;2;2;–;3;–;3;1;2;2;–;2;2;–;2;–;3;3;1;2;3;1;2;–;7;5;1;4;5;–;5;2
9771163;      Schmiechen;6;6;3;3;8;–;8;–;6;4;3;1;4;–;4;2;4;4;3;1;7;–;7;–;–;–;–;–;–;–;–;–;6;6;3;3;7;–;7;–;4;3;2;1;3;–;3;1
9771165;      Sielenbach;6;6;2;4;8;–;8;–;5;5;3;2;7;–;7;–;4;3;–;3;6;–;6;1;5;4;2;2;5;–;5;1;1;–;–;–;–;–;–;1;6;6;2;4;7;–;7;–
9771168;      Steindorf;1;1;–;1;1;–;1;–;1;1;1;–;1;–;1;–;3;2;1;1;2;–;2;1;1;1;–;1;2;1;1;–;3;3;3;–;3;–;3;–;2;1;–;1;1;–;1;1
9771169;      Todtenweis;7;7;3;4;9;–;9;–;10;9;2;7;11;–;11;1;4;4;2;2;4;–;4;–;13;12;5;7;17;1;16;1;6;5;1;4;6;–;6;1;7;5;4;1;5;–;5;2
9771176;      Baar (Schwaben);1;1;1;–;1;–;1;–;5;3;2;1;4;–;4;2;5;4;2;2;4;–;4;1;2;2;2;–;2;–;2;–;5;4;2;2;5;–;5;1;3;3;1;2;3;–;3;–
9772111;      Adelsried;23;15;5;10;23;–;23;8;19;16;2;14;28;–;28;3;11;6;1;5;9;1;8;5;21;14;1;13;29;–;29;7;16;14;3;11;26;–;26;2;16;12;4;8;18;–;18;4
9772114;      Allmannshofen;5;5;1;4;9;–;9;–;3;3;–;3;4;–;4;–;3;2;–;2;2;–;2;1;1;–;–;–;–;–;–;1;–;–;–;–;–;–;–;–;7;5;1;4;7;–;7;2
9772115;      Altenmünster;11;10;5;5;12;–;12;1;15;14;4;10;20;1;19;1;11;11;4;7;13;1;12;–;5;4;2;2;12;–;12;1;6;6;3;3;7;–;7;–;5;4;1;3;4;–;4;1
9772117;      Aystetten;3;2;2;–;3;–;3;1;4;3;2;1;7;–;7;1;3;2;–;2;4;–;4;1;3;2;2;–;3;–;3;1;6;5;2;3;6;–;6;1;1;1;1;–;2;–;2;–
9772121;      Biberbach, M;12;11;4;7;13;–;13;1;20;17;5;12;19;–;19;3;13;12;3;9;20;–;20;1;13;11;2;9;20;–;20;2;9;7;2;5;11;–;11;2;15;14;3;11;25;–;25;1
9772125;      Bobingen, St;78;64;50;14;82;2;80;14;67;61;40;21;86;1;85;6;73;60;40;20;76;1;75;13;73;61;45;16;67;–;67;12;55;46;32;14;53;1;52;9;66;53;36;17;59;1;58;13
9772126;      Bonstetten;2;2;–;2;2;–;2;–;2;2;2;–;3;–;3;–;2;1;–;1;1;–;1;1;1;1;–;1;1;–;1;–;1;1;1;–;1;–;1;–;3;3;–;3;4;–;4;–
9772130;      Diedorf, M;26;22;18;4;25;–;25;4;25;22;17;5;29;2;27;3;33;29;19;10;34;–;34;4;24;22;16;6;26;1;25;2;24;24;19;5;31;–;31;–;29;27;23;4;31;–;31;2
9772131;      Dinkelscherben, M;25;23;9;14;30;–;30;2;18;13;7;6;16;–;16;5;14;12;3;9;15;–;15;2;12;12;1;11;16;–;16;–;11;9;6;3;14;–;14;2;24;20;7;13;24;–;24;4
9772134;      Ehingen;6;6;5;1;6;–;6;–;1;1;–;1;1;–;1;–;1;1;1;–;1;1;–;–;2;1;–;1;1;–;1;1;2;2;2;–;2;–;2;–;4;2;1;1;3;–;3;2
9772136;      Ellgau;2;1;–;1;1;–;1;1;4;3;2;1;4;–;4;1;3;2;1;1;2;–;2;1;1;1;–;1;1;–;1;–;3;3;1;2;3;–;3;–;2;1;–;1;1;–;1;1
9772137;      Emersacker;–;–;–;–;–;–;–;–;3;3;3;–;3;–;3;–;4;3;2;1;5;–;5;1;4;3;1;2;4;–;4;1;3;1;–;1;2;–;2;2;–;–;–;–;–;–;–;–
9772141;      Fischach, M;24;20;15;5;23;1;22;4;11;10;3;7;12;–;12;1;10;8;6;2;9;–;9;2;7;4;1;3;5;–;5;3;13;9;6;3;9;–;9;4;11;9;9;–;9;–;9;2
9772145;      Gablingen;9;9;2;7;13;1;12;–;12;11;1;10;15;–;15;1;10;9;4;5;10;–;10;1;7;5;3;2;6;–;6;2;10;9;5;4;11;–;11;1;13;12;8;4;14;–;14;1
9772147;      Gersthofen, St;175;149;67;82;215;2;213;26;185;141;73;68;179;1;178;44;128;113;56;57;144;–;144;15;144;113;48;65;149;–;149;31;177;149;87;62;181;–;181;28;131;117;50;67;160;2;158;14
9772148;      Gessertshausen;13;9;6;3;13;–;13;4;21;19;9;10;27;–;27;2;21;19;14;5;23;1;22;2;13;12;4;8;14;–;14;1;17;15;9;6;18;–;18;2;12;9;5;4;14;–;14;3
9772149;      Graben;21;14;9;5;18;–;18;7;10;9;4;5;11;–;11;1;17;13;10;3;19;–;19;4;17;14;8;6;19;2;17;3;20;18;6;12;23;–;23;2;8;6;5;1;6;–;6;2
9772151;      Großaitingen;19;16;8;8;21;–;21;3;18;15;9;6;17;–;17;3;17;17;10;7;20;1;19;–;16;13;9;4;24;–;24;3;12;11;6;5;14;–;14;1;16;15;10;5;16;–;16;1
9772156;      Heretsried;4;4;1;3;5;–;5;–;3;1;–;1;1;–;1;2;2;2;–;2;2;–;2;–;8;7;2;5;11;–;11;1;2;2;–;2;2;–;2;–;3;3;1;2;4;–;4;–
9772157;      Hiltenfingen;4;4;2;2;6;–;6;–;8;7;5;2;7;–;7;1;8;6;1;5;8;–;8;2;5;4;1;3;6;–;6;1;5;5;3;2;10;–;10;–;7;4;3;1;5;–;5;3
9772159;      Horgau;23;20;7;13;27;–;27;3;13;11;6;5;19;1;18;2;7;6;2;4;6;–;6;1;13;10;2;8;14;–;14;3;8;8;3;5;9;–;9;–;16;13;4;9;14;–;14;3
9772160;      Kleinaitingen;8;7;1;6;7;–;7;1;8;6;–;6;9;–;9;2;9;7;3;4;8;–;8;2;11;9;3;6;16;–;16;2;15;11;4;7;14;–;14;4;6;5;3;2;6;–;6;1
9772162;      Klosterlechfeld;11;7;7;–;7;–;7;4;7;3;1;2;3;–;3;4;4;2;–;2;2;–;2;2;12;8;5;3;11;–;11;4;11;11;7;4;17;–;17;–;6;5;3;2;5;–;5;1
9772163;      Königsbrunn, St;137;117;86;31;154;1;153;20;135;110;75;35;149;–;149;25;104;92;68;24;109;–;109;12;93;74;57;17;82;–;82;19;132;117;78;39;145;1;144;15;95;78;57;21;94;–;94;17
9772166;      Kühlenthal;2;2;–;2;2;–;2;–;1;1;1;–;1;–;1;–;4;3;2;1;4;–;4;1;1;1;1;–;1;–;1;–;1;1;1;–;2;–;2;–;2;2;1;1;2;–;2;–
9772167;      Kutzenhausen;14;10;1;9;13;–;13;4;10;10;4;6;11;–;11;–;8;8;2;6;8;–;8;–;11;8;4;4;10;–;10;3;7;7;2;5;7;1;6;–;4;4;1;3;7;–;7;–
