Baugenehmigungen seit 2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9676116;      Bürgstadt, M;8;6;–;2;33;10;15;8;3;2;–;1;5;–;2;3;4;4;–;–;8;1;–;7;7;4;2;1;15;3;10;2;7;5;1;1;47;26;11;10;1;1;–;–;–;0;-3;3;6;3;3;–;13;4;5;4;3;2;–;1;9;1;5;3
9676117;      Collenberg;2;2;–;–;3;–;1;2;7;6;–;1;14;–;7;7;5;4;1;–;6;1;1;4;1;1;–;–;3;–;1;2;3;3;–;–;4;–;2;2;4;4;–;–;16;9;2;5;7;2;1;4;35;26;4;5;4;3;–;1;9;2;3;4
9676118;      Dorfprozelten;1;1;–;–;2;–;1;1;2;1;–;1;12;4;5;3;1;1;–;–;2;1;–;1;3;3;–;–;3;–;–;3;3;3;–;–;5;1;1;3;5;5;–;–;6;1;1;4;2;2;–;–;2;–;–;2;–;–;–;–;–;–;–;–
9676119;      Eichenbühl;7;6;–;1;21;1;15;5;3;3;–;–;4;–;1;3;4;3;–;1;10;5;1;4;4;2;2;–;6;–;–;6;6;4;2;–;9;2;1;6;4;3;1;–;6;1;1;4;2;2;–;–;7;–;5;2;–;–;–;–;-2;-1;-1;0
9676121;      Elsenfeld, M;20;15;1;4;44;4;21;19;8;6;–;2;17;2;8;7;14;11;1;2;29;6;11;12;9;6;2;1;20;1;12;7;12;9;–;3;38;7;18;13;20;10;5;5;46;6;27;13;15;5;5;5;77;17;46;14;10;5;3;2;26;4;15;7
9676122;      Erlenbach a.Main, St;18;10;2;6;71;13;42;16;11;10;1;–;26;9;6;11;15;12;1;2;33;4;16;13;16;10;–;6;50;2;28;20;4;2;–;2;10;3;–;7;12;8;1;3;61;9;44;8;13;10;1;2;43;8;22;13;13;11;1;1;34;10;12;12
9676123;      Eschau, M;10;6;4;–;15;–;2;13;9;9;–;–;12;–;2;10;3;3;–;–;7;1;2;4;8;5;1;2;17;6;3;8;13;13;–;–;14;-1;–;15;18;14;1;3;33;4;15;14;11;6;2;3;30;3;14;13;9;9;–;–;10;–;2;8
9676124;      Faulbach;3;3;–;–;3;–;–;3;9;7;–;2;24;4;11;9;8;7;–;1;15;–;8;7;6;6;–;–;9;–;2;7;6;4;2;–;8;2;3;3;6;4;1;1;15;–;4;11;8;5;1;2;23;5;13;5;1;1;–;–;1;–;–;1
9676125;      Großheubach, M;9;8;1;–;11;–;-1;12;10;7;1;2;23;3;9;11;7;7;–;–;10;1;2;7;5;4;–;1;12;4;3;5;8;8;–;–;20;4;3;13;8;1;6;1;30;6;19;5;7;6;1;–;12;–;4;8;3;2;1;–;10;1;6;3
9676126;      Großwallstadt;12;12;–;–;15;–;3;12;11;11;–;–;14;–;3;11;3;1;–;2;19;1;15;3;6;4;1;1;12;–;–;12;6;6;–;–;10;1;-1;10;9;7;1;1;18;4;2;12;8;5;1;2;24;2;15;7;4;3;–;1;32;10;18;4
9676128;      Hausen;2;2;–;–;2;–;–;2;4;3;–;1;11;-1;8;4;–;–;–;–;4;1;3;–;2;2;–;–;6;4;-4;6;2;–;1;1;7;3;3;1;–;–;–;–;1;1;-1;1;3;–;2;1;17;5;10;2;3;2;–;1;25;15;8;2
9676131;      Kirchzell, M;1;1;–;–;2;–;1;1;–;–;–;–;1;–;1;–;4;3;1;–;5;1;1;3;6;6;–;–;6;-1;2;5;5;5;–;–;9;–;2;7;4;3;1;–;5;1;1;3;1;1;–;–;4;2;2;0;2;1;–;1;4;–;–;4
9676132;      Kleinheubach, M;2;1;–;1;18;5;11;2;1;1;–;–;3;–;1;2;9;3;4;2;15;2;3;10;9;8;1;–;12;1;-1;12;7;6;1;–;6;1;–;5;5;4;–;1;16;5;7;4;3;–;2;1;19;7;8;4;5;2;–;3;52;33;11;8
9676133;      Kleinwallstadt, M;7;5;1;1;15;-1;3;13;11;10;1;–;16;1;3;12;5;4;1;–;6;3;2;1;9;6;–;3;34;12;19;3;10;9;–;1;17;–;5;12;5;5;–;–;8;–;0;8;20;17;–;3;31;7;14;10;7;6;1;–;13;4;1;8
9676134;      Klingenberg a.Main, St;4;3;1;–;7;1;1;5;5;3;–;2;15;6;5;4;11;6;–;5;58;14;36;8;11;7;1;3;47;15;20;12;7;5;2;–;11;2;–;9;16;9;2;5;53;24;17;12;4;2;1;1;31;16;11;4;2;2;–;–;6;1;2;3
9676135;      Laudenbach;5;4;1;–;6;–;2;4;–;–;–;–;–;–;-1;1;4;4;–;–;4;–;–;4;4;4;–;–;4;–;–;4;6;4;2;–;8;1;1;6;9;6;2;1;14;1;3;10;4;4;–;–;9;–;4;5;2;2;–;–;2;–;–;2
9676136;      Leidersbach;4;4;–;–;12;2;3;7;2;2;–;–;7;3;1;3;6;4;2;–;10;–;4;6;13;9;4;–;20;1;10;9;13;9;2;2;24;5;9;10;13;8;2;3;37;4;24;9;7;5;2;–;50;18;25;7;1;1;–;–;15;9;4;2
9676139;      Miltenberg, St;10;8;1;1;25;9;6;10;13;9;–;4;50;22;16;12;16;13;–;3;83;26;44;13;12;12;–;–;15;–;–;15;14;13;1;–;20;-1;-3;24;15;10;2;3;37;6;21;10;9;8;–;1;23;7;4;12;2;1;1;–;5;2;2;1
9676140;      Mömlingen;6;5;1;–;11;1;3;7;11;8;1;2;22;6;4;12;10;8;1;1;14;–;–;14;4;4;–;–;6;–;1;5;9;4;4;1;17;5;5;7;4;2;1;1;25;11;11;3;9;4;3;2;24;7;6;11;3;–;2;1;18;3;15;0
9676141;      Mönchberg, M;6;2;3;1;17;7;2;8;5;5;–;–;7;–;1;6;11;10;–;1;17;–;8;9;3;1;2;–;7;1;3;3;6;6;–;–;9;1;4;4;9;7;1;1;20;14;-3;9;3;1;2;–;9;2;3;4;3;2;–;1;17;12;4;1
9676143;      Neunkirchen;–;–;–;–;–;–;–;–;5;4;1;–;6;–;1;5;6;5;1;–;7;1;1;5;2;2;–;–;2;–;–;2;2;2;–;–;4;1;-1;4;3;1;2;–;7;1;2;4;1;1;–;–;2;–;1;1;1;1;–;–;2;–;1;1
9676144;      Niedernberg;8;8;–;–;10;–;-1;11;13;11;2;–;19;2;7;10;8;7;–;1;19;5;4;10;4;2;2;–;8;–;5;3;5;3;1;1;12;2;4;6;3;3;–;–;3;1;-4;6;9;6;–;3;50;11;34;5;2;1;–;1;22;9;11;2
9676145;      Obernburg a.Main, St;10;5;1;4;40;11;18;11;18;11;–;7;58;13;28;17;26;14;2;10;77;9;51;17;11;4;1;6;40;8;22;10;10;3;2;5;47;13;28;6;15;7;3;5;57;14;29;14;13;7;2;4;53;24;18;11;2;1;–;1;4;0;5;-1
9676151;      Röllbach;4;3;1;–;9;2;1;6;–;–;–;–;-1;-1;–;–;9;8;1;–;14;4;1;9;9;8;1;–;11;1;1;9;12;9;–;3;19;–;11;8;1;1;–;–;5;1;2;2;7;6;1;–;12;2;7;3;3;2;–;1;5;–;–;5
9676153;      Rüdenau;–;–;–;–;–;–;–;–;2;1;1;–;3;1;–;2;–;–;–;–;–;–;–;–;2;2;–;–;3;–;1;2;2;1;1;–;5;1;2;2;3;3;–;–;4;1;2;1;–;–;–;–;1;–;1;–;2;2;–;–;2;1;–;1
9676156;      Schneeberg, M;–;–;–;–;2;2;–;–;1;1;–;–;5;–;1;4;1;1;–;–;2;1;1;–;4;3;1;–;5;1;–;4;4;4;–;–;4;–;1;3;4;4;–;–;5;–;1;4;5;4;1;–;6;–;2;4;1;1;–;–;3;1;1;1
9676158;      Stadtprozelten, St;1;1;–;–;2;–;–;2;2;2;–;–;1;–;–;1;1;1;–;–;2;–;–;2;2;2;–;–;2;–;-1;3;–;–;–;–;2;–;–;2;1;1;–;–;2;–;–;2;5;2;3;–;11;2;7;2;–;–;–;–;2;1;–;1
9676160;      Sulzbach a.Main, M;34;28;3;3;52;4;18;30;31;23;6;2;48;7;16;25;16;14;–;2;35;5;15;15;17;12;2;3;42;–;24;18;7;7;–;–;11;1;2;8;10;7;2;1;24;5;10;9;18;13;2;3;38;–;21;17;9;4;3;2;42;8;25;9
9676165;      Weilbach, M;2;2;–;–;2;–;1;1;2;2;–;–;2;–;–;2;3;3;–;–;4;–;1;3;2;2;–;–;2;–;-1;3;3;3;–;–;5;1;2;2;8;7;1;–;11;1;1;9;3;3;–;–;3;–;–;3;3;3;–;–;3;–;–;3
9676169;      Wörth a.Main, St;16;13;–;3;58;2;41;15;2;1;1;–;6;–;6;–;12;8;2;2;31;8;15;8;4;3;1;–;7;–;4;3;4;4;–;–;10;1;4;5;4;3;–;1;7;–;1;6;6;4;–;2;23;4;12;7;2;1;1;–;3;2;-1;2
9676444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9677114;      Arnstein, St;16;14;2;–;24;6;4;14;11;11;–;–;24;6;5;13;9;9;–;–;19;6;-2;15;23;23;–;–;34;5;4;25;14;12;2;–;20;1;4;15;20;18;2;–;28;3;6;19;13;11;2;–;52;28;9;15;1;1;–;–;1;–;-3;4
9677116;      Aura i.Sinngrund;–;–;–;–;–;–;–;–;–;–;–;–;1;–;1;–;1;1;–;–;1;–;1;–;2;2;–;–;2;–;1;1;3;3;–;–;4;–;2;2;2;2;–;–;3;–;1;2;4;4;–;–;4;–;1;3;2;1;1;–;3;–;2;1
9677119;      Birkenfeld;7;5;1;1;10;1;1;8;6;5;1;–;7;1;-1;7;7;6;1;–;10;1;-1;10;6;5;–;1;12;2;7;3;7;5;2;–;15;2;3;10;6;5;–;1;8;1;-1;8;8;5;2;1;19;10;0;9;2;1;–;1;12;3;7;2
9677120;      Bischbrunn;1;1;–;–;2;1;-1;2;3;2;1;–;4;1;2;1;3;3;–;–;5;–;-1;6;2;2;–;–;6;-1;2;5;15;13;2;–;20;–;3;17;9;8;–;1;11;1;2;8;3;2;1;–;4;–;0;4;4;3;1;–;7;–;1;6
9677122;      Burgsinn, M;4;2;1;1;8;1;4;3;6;5;1;–;11;2;2;7;3;3;–;–;3;–;1;2;2;2;–;–;2;1;–;1;3;3;–;–;3;–;–;3;4;1;3;–;17;7;6;4;2;2;–;–;3;1;–;2;–;–;–;–;–;–;–;0
9677125;      Erlenbach b.Marktheidenfeld;5;5;–;–;6;–;–;6;8;6;1;1;14;5;4;5;7;5;2;–;10;–;2;8;10;9;1;–;11;1;–;10;14;9;2;3;33;5;15;13;8;6;1;1;16;7;-2;11;3;2;1;–;6;-2;0;8;4;1;1;2;13;1;11;1
9677126;      Esselbach;6;5;1;–;9;-1;4;6;4;3;1;–;6;–;3;3;2;2;–;–;4;–;2;2;9;8;1;–;9;–;-1;10;7;5;1;1;15;3;8;4;9;9;–;–;8;–;-1;9;8;7;1;–;9;–;1;8;1;1;–;–;3;2;1;–
9677127;      Eußenheim;2;2;–;–;2;–;-1;3;3;3;–;–;3;–;-3;6;10;9;1;–;13;1;4;8;9;9;–;–;12;2;3;7;12;9;3;–;18;1;2;15;11;5;5;1;19;4;5;10;4;2;–;2;10;4;4;2;6;5;1;–;7;–;1;6
9677128;      Fellen;3;2;1;–;4;1;–;3;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;–;1;1;–;–;1;–;–;1;–;–;–;–;–;–;–;–;3;2;1;–;4;–;1;3;2;2;–;–;2;–;–;2;–;–;–;–;–;–;–;–
9677129;      Frammersbach, M;6;5;1;–;9;2;1;6;4;4;–;–;2;-1;–;3;6;5;1;–;10;-1;5;6;8;6;2;–;26;9;5;12;9;6;3;–;40;14;15;11;14;10;3;1;28;9;4;15;7;6;–;1;16;2;6;8;4;2;2;–;12;2;6;4
9677131;      Gemünden a.Main, St;10;9;–;1;16;1;5;10;12;11;1;–;17;3;–;14;14;12;2;–;19;–;5;14;13;10;2;1;25;2;11;12;13;13;–;–;25;1;12;12;14;13;1;–;18;-1;5;14;14;11;2;1;35;13;12;10;8;7;1;–;13;1;8;4
9677132;      Gössenheim;4;4;–;–;4;–;–;4;3;2;1;–;4;–;1;3;2;2;–;–;4;–;1;3;3;3;–;–;3;–;–;3;2;2;–;–;2;–;-1;3;3;3;–;–;3;–;1;2;1;1;–;–;–;–;-1;1;–;–;–;–;–;–;–;–
9677133;      Gräfendorf;2;2;–;–;2;–;–;2;3;3;–;–;5;–;–;5;3;2;1;–;4;–;-1;5;–;–;–;–;1;–;–;1;3;3;–;–;3;–;-1;4;8;3;5;–;15;3;9;3;3;3;–;–;3;–;1;2;–;–;–;–;-1;–;0;-1
9677135;      Hafenlohr;3;3;–;–;3;–;–;3;12;11;1;–;15;-1;6;10;6;6;–;–;7;-2;4;5;2;2;–;–;4;–;–;4;4;3;1;–;5;1;1;3;–;–;–;–;–;–;-1;1;2;1;–;1;10;2;8;0;1;1;–;–;1;–;–;1
9677137;      Hasloch;1;1;–;–;–;–;–;–;1;1;–;–;9;1;4;4;–;–;–;–;1;–;1;–;1;1;–;–;1;–;–;1;3;3;–;–;6;1;1;4;2;2;–;–;4;3;-1;2;1;1;–;–;1;–;1;–;1;–;1;–;3;–;2;1
9677142;      Himmelstadt;2;1;1;–;3;1;1;1;1;1;–;–;2;–;-1;3;4;4;–;–;5;–;–;5;2;2;–;–;3;1;–;2;6;5;1;–;14;4;2;8;5;3;2;–;10;3;1;6;2;1;1;–;2;0;-2;4;3;3;–;–;3;–;-1;4
9677146;      Karbach, M;3;2;1;–;6;1;-1;6;4;2;2;–;7;2;1;4;6;6;–;–;6;–;–;6;2;1;–;1;4;1;2;1;3;3;–;–;3;–;1;2;1;1;–;–;1;–;–;1;4;2;2;–;7;1;-1;7;–;–;–;–;–;–;–;–
9677148;      Karlstadt, St;30;27;3;–;41;5;2;34;19;13;3;3;72;41;8;23;20;17;2;1;105;82;5;18;23;22;–;1;38;2;11;25;19;15;1;3;54;10;25;19;45;34;11;–;65;6;12;47;25;18;6;1;51;11;19;21;13;9;3;1;32;4;9;19
9677149;      Karsbach;3;2;–;1;6;4;-1;3;2;1;1;–;6;2;2;2;7;7;–;–;7;–;–;7;4;4;–;–;4;–;1;3;6;5;1;–;9;1;6;2;6;5;1;–;7;2;-1;6;8;5;–;3;25;1;21;3;–;–;–;–;-1;–;–;-1
9677151;      Kreuzwertheim, M;12;9;2;1;19;1;3;15;13;12;1;–;25;3;11;11;5;4;–;1;19;7;7;5;15;15;–;–;15;–;–;15;15;12;2;1;22;1;5;16;12;8;–;4;41;4;26;11;1;–;–;1;9;3;6;–;2;–;1;1;14;13;–;1
9677154;      Triefenstein, M;12;8;3;1;27;11;4;12;6;5;1;–;7;1;-1;7;8;5;1;2;23;3;11;9;8;6;2;–;13;–;1;12;10;4;4;2;28;10;9;9;10;7;2;1;16;2;7;7;7;7;–;–;14;–;6;8;3;2;1;–;16;2;6;8
9677155;      Lohr a.Main, St;21;19;2;–;43;12;10;21;5;4;1;–;26;10;11;5;16;13;2;1;70;34;17;19;16;8;5;3;72;17;41;14;10;6;2;2;33;5;12;16;26;19;3;4;108;41;46;21;16;11;1;4;45;10;19;16;4;2;1;1;10;4;-1;7
9677157;      Marktheidenfeld, St;24;13;2;9;90;59;15;16;33;23;2;8;116;40;43;33;20;20;–;–;36;7;12;17;14;9;1;4;39;9;16;14;12;8;1;3;69;24;42;3;12;10;2;–;31;8;11;12;11;4;6;1;28;8;13;7;6;2;3;1;17;8;5;4
9677159;      Mittelsinn;1;1;–;–;–;–;-2;2;1;1;–;–;1;–;–;1;2;2;–;–;2;–;–;2;1;1;–;–;2;–;2;–;2;1;1;–;3;1;1;1;–;–;–;–;1;–;1;–;1;1;–;–;2;–;–;2;2;2;–;–;2;–;–;2
9677164;      Neuendorf;1;1;–;–;4;1;1;2;–;–;–;–;–;–;–;–;2;2;–;–;2;–;–;2;1;1;–;–;2;–;–;2;1;1;–;–;1;1;–;–;–;–;–;–;–;–;–;–;3;3;–;–;3;–;–;3;1;1;–;–;2;–;1;1
9677165;      Neuhütten;2;2;–;–;2;–;–;2;1;–;1;–;2;–;1;1;4;2;2;–;8;–;3;5;–;–;–;–;–;–;–;–;2;1;1;–;4;-1;2;3;–;–;–;–;–;–;-1;1;4;4;–;–;8;–;2;6;–;–;–;–;–;–;–;0
9677166;      Neustadt a.Main;2;2;–;–;2;–;–;2;2;1;1;–;3;1;–;2;–;–;–;–;–;–;–;–;3;2;1;–;4;–;2;2;4;2;2;–;7;1;2;4;2;1;1;–;4;1;-1;4;1;–;1;–;2;–;2;–;1;1;–;–;2;1;–;1
9677169;      Obersinn, M;2;1;1;–;3;1;–;2;1;1;–;–;1;–;–;1;1;1;–;–;1;1;1;-1;1;1;–;–;1;–;1;–;–;–;–;–;2;–;2;–;3;3;–;–;3;–;–;3;1;1;–;–;1;1;0;–;1;1;–;–;1;–;1;–
9677170;      Partenstein;4;4;–;–;6;2;–;4;5;1;3;1;11;2;6;3;–;–;–;–;4;2;2;–;6;6;–;–;9;2;1;6;6;6;–;–;7;–;–;7;1;–;1;–;7;-1;2;6;3;1;2;–;7;2;3;2;3;3;–;–;8;4;1;3
9677172;      Rechtenbach;–;–;–;–;–;–;–;–;1;1;–;–;2;–;–;2;2;2;–;–;3;–;1;2;–;–;–;–;–;–;–;–;2;2;–;–;2;–;–;2;5;2;3;–;9;1;3;5;5;5;–;–;8;2;2;4;4;3;1;–;5;–;2;3
9677175;      Retzstadt;2;1;1;–;6;1;3;2;5;5;–;–;5;–;-1;6;19;18;1;–;21;1;2;18;7;6;1;–;9;1;2;6;5;5;–;–;6;-1;1;6;2;1;–;1;20;10;9;1;4;3;1;–;5;1;–;4;6;4;2;–;8;-1;4;5
9677177;      Rieneck, St;1;1;–;–;2;–;1;1;2;2;–;–;2;–;–;2;1;1;–;–;2;1;–;1;1;1;–;–;1;–;-1;2;1;1;–;–;2;1;–;1;7;7;–;–;9;2;–;7;4;3;1;–;7;1;6;–;2;2;–;–;4;–;1;3
9677178;      Roden;1;1;–;–;1;–;–;1;4;4;–;–;4;–;2;2;1;1;–;–;3;1;1;1;8;8;–;–;9;1;1;7;3;3;–;–;4;2;–;2;2;1;1;–;4;–;2;2;3;2;1;–;5;–;1;4;1;1;–;–;1;–;-1;2
9677181;      Rothenfels, St;4;4;–;–;5;–;–;5;3;2;1;–;4;–;2;2;–;–;–;–;1;–;-1;2;–;–;–;–;–;–;–;–;1;1;–;–;1;–;-1;2;2;2;–;–;2;–;0;2;–;–;–;–;1;–;-1;2;3;3;–;–;3;–;1;2
9677182;      Schollbrunn;–;–;–;–;–;–;–;–;2;2;–;–;3;–;–;3;1;1;–;–;1;–;–;1;6;4;2;–;9;–;2;7;2;2;–;–;10;7;2;1;5;4;1;–;8;–;0;8;–;–;–;–;1;–;–;1;1;1;–;–;2;–;1;1
9677186;      Steinfeld;6;3;3;–;9;2;1;6;5;5;–;–;7;1;–;6;5;5;–;–;7;–;3;4;15;14;1;–;17;1;2;14;6;5;1;–;7;1;–;6;5;4;1;–;7;1;2;4;8;4;3;1;14;1;6;7;2;1;1;–;3;–;1;2
9677189;      Thüngen, M;2;2;–;–;6;–;2;4;4;4;–;–;4;–;-1;5;1;1;–;–;1;–;–;1;5;3;2;–;8;2;–;6;13;12;1;–;14;–;–;14;5;4;–;1;6;3;-2;5;2;2;–;–;3;1;3;-1;1;–;1;–;3;–;2;1
9677193;      Urspringen;5;5;–;–;5;–;3;2;3;2;1;–;4;–;–;4;7;6;–;1;10;4;–;6;6;5;–;1;10;1;4;5;4;4;–;–;4;–;–;4;9;7;2;–;14;1;2;11;4;4;–;–;4;–;–;4;1;1;–;–;1;–;–;1
9677200;      Wiesthal;3;2;1;–;4;1;–;3;2;2;–;–;3;–;2;1;–;–;–;–;1;–;2;-1;2;2;–;–;3;-2;2;3;1;1;–;–;1;–;–;1;3;2;1;–;4;–;1;3;1;1;–;–;1;-2;2;1;2;2;–;–;4;2;1;1
9677203;      Zellingen, M;7;6;1;–;11;4;-4;11;10;6;2;2;23;–;8;15;15;11;1;3;36;7;9;20;13;5;4;4;36;7;15;14;30;20;4;6;68;16;27;25;22;17;3;2;34;10;6;18;15;12;2;1;31;5;18;8;7;6;–;1;11;1;4;6
9677444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9678115;      Bergrheinfeld;17;16;–;1;22;1;4;17;6;6;–;–;7;1;1;5;4;1;2;1;11;–;8;3;2;2;–;–;3;–;-1;4;18;13;2;3;52;3;23;26;8;4;3;1;22;5;9;8;6;5;1;–;13;1;–;12;4;3;1;–;8;1;1;6
9678122;      Dingolshausen;6;4;1;1;10;2;4;4;4;2;1;1;10;2;1;7;6;5;1;–;7;2;1;4;10;10;–;–;10;–;-1;11;8;7;–;1;11;–;5;6;6;5;1;–;9;2;1;6;4;3;1;–;5;–;2;3;–;–;–;–;–;–;-2;2
9678123;      Dittelbrunn;19;16;2;1;26;2;1;23;19;16;3;–;24;–;3;21;10;8;–;2;20;–;6;14;14;11;3;–;17;–;5;12;25;19;–;6;114;34;62;18;13;8;3;2;27;4;8;15;4;4;–;–;6;1;-1;6;7;6;1;–;11;-2;5;8
9678124;      Donnersdorf;1;1;–;–;4;–;1;3;6;6;–;–;6;–;-3;9;6;5;1;–;8;–;4;4;10;10;–;–;13;–;2;11;7;6;1;–;9;–;-1;10;11;11;–;–;11;-1;4;8;8;8;–;–;11;–;4;7;5;5;–;–;5;–;2;3
9678128;      Euerbach;5;3;1;1;8;1;1;6;3;3;–;–;3;–;-1;4;3;3;–;–;5;–;2;3;1;1;–;–;4;1;–;3;8;6;–;2;25;16;-2;11;5;3;2;–;8;1;2;5;6;3;1;2;13;2;4;7;1;1;–;–;2;–;1;1
9678130;      Frankenwinheim;–;–;–;–;–;–;–;–;1;–;1;–;2;–;–;2;1;1;–;–;1;–;–;1;3;3;–;–;3;–;-1;4;8;6;2;–;10;2;2;6;11;10;1;–;13;1;3;9;5;2;3;–;8;–;6;2;1;1;–;–;3;1;0;2
9678132;      Geldersheim;8;7;1;–;8;1;-1;8;4;3;–;1;18;3;12;3;1;1;–;–;4;1;–;3;1;1;–;–;2;–;–;2;5;4;1;–;6;1;2;3;4;2;1;1;14;4;6;4;4;4;–;–;10;–;4;6;1;1;–;–;2;–;1;1
9678134;      Gerolzhofen, St;8;7;–;1;17;4;6;7;21;15;2;4;49;7;19;23;13;10;2;1;27;1;15;11;12;10;2;–;8;-12;11;9;12;7;2;3;51;13;20;18;15;10;2;3;28;6;11;11;13;10;2;1;35;13;8;14;17;9;4;4;52;5;26;21
9678135;      Gochsheim;8;7;–;1;14;–;7;7;25;21;–;4;62;13;35;14;13;11;–;2;31;6;7;18;3;2;1;–;12;5;1;6;8;7;–;1;15;–;10;5;4;1;1;2;23;12;4;7;9;5;–;4;32;9;17;6;1;1;–;–;1;–;-1;2
9678136;      Grafenrheinfeld;4;4;–;–;5;1;–;4;7;5;–;2;18;3;10;5;22;20;1;1;35;5;9;21;6;5;–;1;15;3;2;10;2;2;–;–;3;–;–;3;2;2;–;–;7;–;5;2;15;11;1;3;45;3;5;37;4;4;–;–;7;2;–;5
9678138;      Grettstadt;11;9;1;1;19;–;4;15;15;15;–;–;17;–;3;14;33;27;4;2;49;2;16;31;14;11;2;1;23;3;8;12;14;12;2;–;17;1;1;15;6;6;–;–;8;–;–;8;7;6;1;–;11;–;5;6;3;3;–;–;4;–;1;3
9678150;      Kolitzheim;21;18;2;1;30;–;5;25;24;21;2;1;40;4;14;22;26;25;1;–;28;-1;4;25;20;17;2;1;31;1;9;21;22;15;4;3;71;9;31;31;14;13;1;–;18;1;7;10;19;15;4;–;25;4;2;19;9;8;–;1;15;–;3;12
9678153;      Lülsfeld;2;2;–;–;2;–;1;1;3;3;–;–;3;–;–;3;3;3;–;–;3;–;–;3;5;5;–;–;7;–;1;6;10;9;1;–;12;1;2;9;4;4;–;–;4;–;1;3;2;1;1;–;3;–;1;2;–;–;–;–;–;–;–;–
9678157;      Michelau i.Steigerwald;5;4;1;–;6;–;3;3;2;2;–;–;2;–;–;2;2;2;–;–;3;–;–;3;7;6;1;–;13;5;3;5;9;9;–;–;10;–;3;7;10;9;1;–;11;2;1;8;11;10;1;–;14;2;2;10;1;1;–;–;3;2;–;1
9678160;      Niederwerrn;7;7;–;–;8;1;–;7;3;3;–;–;5;–;2;3;3;3;–;–;3;2;-2;3;5;4;1;–;7;1;–;6;5;4;1;–;10;1;4;5;3;2;–;1;10;–;6;4;5;3;–;2;30;-2;22;10;3;1;1;1;8;2;3;3
9678164;      Oberschwarzach, M;6;5;1;–;10;–;2;8;6;6;–;–;7;–;2;5;4;4;–;–;4;–;–;4;10;9;1;–;12;1;2;9;15;14;1;–;18;–;3;15;11;10;1;–;12;1;–;11;7;6;1;–;8;1;1;6;1;–;1;–;4;3;1;–
9678168;      Poppenhausen;5;5;–;–;7;–;3;4;4;4;–;–;5;–;–;5;8;8;–;–;-2;-12;2;8;5;5;–;–;7;–;1;6;26;22;2;2;39;3;12;24;20;15;4;1;31;4;9;18;14;7;6;1;30;5;7;18;5;3;–;2;15;–;10;5
9678170;      Röthlein;14;14;–;–;18;–;1;17;21;20;–;1;27;1;2;24;4;4;–;–;6;–;4;2;9;8;1;–;14;–;3;11;7;7;–;–;7;–;-3;10;25;22;2;1;30;–;4;26;14;13;–;1;17;2;2;13;4;4;–;–;8;1;1;6
9678174;      Schonungen;7;4;3;–;11;2;4;5;8;6;1;1;21;2;10;9;7;5;2;–;12;2;2;8;13;11;1;1;30;7;13;10;11;8;2;1;15;1;6;8;14;10;4;–;24;4;-2;22;13;11;–;2;29;4;15;10;6;5;1;–;9;2;0;7
9678175;      Schwanfeld;3;1;2;–;7;1;2;4;3;2;1;–;6;–;2;4;4;3;–;1;8;–;6;2;5;5;–;–;7;–;1;6;–;–;–;–;1;–;1;–;4;3;1;–;5;–;0;5;2;1;1;–;3;–;1;2;2;1;1;–;4;2;0;2
9678176;      Schwebheim;7;6;–;1;15;4;5;6;7;6;–;1;11;–;5;6;2;2;–;–;6;1;2;3;6;4;1;1;22;–;13;9;8;5;2;1;14;–;5;9;5;3;–;2;11;1;4;6;–;–;–;–;–;–;–;0;3;1;–;2;18;–;9;9
9678178;      Sennfeld;3;1;1;1;11;2;4;5;9;8;–;1;12;–;3;9;3;3;–;–;7;–;5;2;1;1;–;–;1;–;–;1;7;2;1;4;25;4;16;5;3;2;1;–;4;–;1;3;7;6;–;1;11;2;3;6;–;–;–;–;1;–;–;1
9678181;      Stadtlauringen, M;11;10;–;1;17;1;6;10;12;10;1;1;53;10;33;10;14;14;–;–;14;–;–;14;14;12;–;2;29;1;10;18;28;26;2;–;31;–;4;27;20;17;3;–;26;2;7;17;20;14;2;4;53;17;20;16;14;11;3;–;17;2;1;14
9678183;      Sulzheim;5;5;–;–;7;1;1;5;4;4;–;–;6;1;–;5;2;2;–;–;3;–;–;3;12;10;1;1;15;1;1;13;17;16;1;–;18;–;3;15;5;3;1;1;9;1;3;5;4;3;1;–;8;1;3;4;1;1;–;–;2;–;-1;3
9678186;      Üchtelhausen;5;4;1;–;8;-1;3;6;10;9;1;–;12;–;2;10;8;6;2;–;12;1;-2;13;13;12;1;–;16;–;4;12;12;11;1;–;15;1;2;12;6;3;3;–;11;1;1;9;17;14;2;1;27;2;8;17;1;1;–;–;1;–;1;0
